Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;3;2026-04-04;BAYL-F;4;;7;3;RW Lichtenhof 69 Stein 1;1;Alexandra Wahl;25551;Weiß Blau Unterföhring 1;136;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;RW Lichtenhof 69 Stein 1;2;Peggy Müller-Vukovic;25704;Weiß Blau Unterföhring 1;120;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;RW Lichtenhof 69 Stein 1;3;Renate Hödl;7972;Weiß Blau Unterföhring 1;211;1.0;True;False
25/26;3;2026-02-15;BayL;4;;7;3;Schanzer Ingolstadt 1;0;Oliver Schütze;38550;Bajuwaren München 1;199;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;3;Schanzer Ingolstadt 1;0;Team Total;0;Bajuwaren München 1;735;0.0;False;True
25/26;3;2026-02-15;BayL;4;;7;3;Schanzer Ingolstadt 1;1;Thomas Hartl;38411;Bajuwaren München 1;168;1.0;True;False
25/26;3;2026-02-15;BayL;4;;7;3;Schanzer Ingolstadt 1;2;Markus Schmied;38361;Bajuwaren München 1;167;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;3;Schanzer Ingolstadt 1;3;Jochen Spielvogel;7348;Bajuwaren München 1;201;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;Weiß Blau Unterföhring 1;0;Angelika Denz;7431;RW Lichtenhof 69 Stein 1;190;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;Weiß Blau Unterföhring 1;0;Team Total;0;RW Lichtenhof 69 Stein 1;652;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;7;3;Weiß Blau Unterföhring 1;1;Gabriele Zehner;7551;RW Lichtenhof 69 Stein 1;170;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;Weiß Blau Unterföhring 1;2;Hannelore Dornacher;16414;RW Lichtenhof 69 Stein 1;157;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;3;Weiß Blau Unterföhring 1;3;Brigitte Mc Fadden;7546;RW Lichtenhof 69 Stein 1;135;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;BC Comet Nürnberg;0;Jan Schwarz;7734;Bowlinghaus Bamberg 1;233;1.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;BC Comet Nürnberg;0;Team Total;0;Bowlinghaus Bamberg 1;761;0.0;False;True
25/26;3;2026-02-15;BayL;4;;7;4;BC Comet Nürnberg;1;Andreas Mittelmaier;16896;Bowlinghaus Bamberg 1;174;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;BC Comet Nürnberg;2;Andreas Schick;7102;Bowlinghaus Bamberg 1;178;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;BC Comet Nürnberg;3;Michael Schlundt;7725;Bowlinghaus Bamberg 1;176;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;BK München 3;0;Jessica Dozauer;7575;EPA München 1;180;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;BK München 3;0;Team Total;0;EPA München 1;676;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;7;4;BK München 3;1;Angela Laub;7576;EPA München 1;168;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;BK München 3;2;Sabine Hinterwimmer;7578;EPA München 1;190;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;BK München 3;3;Andrea Danzer;16879;EPA München 1;138;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;Bowlinghaus Bamberg 1;0;William Karl;16532;BC Comet Nürnberg;167;0.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;Bowlinghaus Bamberg 1;0;Team Total;0;BC Comet Nürnberg;808;3.0;False;True
25/26;3;2026-02-15;BayL;4;;7;4;Bowlinghaus Bamberg 1;1;Bernd Trapphardt;16559;BC Comet Nürnberg;186;1.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;Bowlinghaus Bamberg 1;2;Jörg Röhlig;38041;BC Comet Nürnberg;257;1.0;True;False
25/26;3;2026-02-15;BayL;4;;7;4;Bowlinghaus Bamberg 1;3;Alexander Renner;16251;BC Comet Nürnberg;198;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;EPA München 1;0;Vanessa Bess;25192;BK München 3;144;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;EPA München 1;0;Team Total;0;BK München 3;705;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;7;4;EPA München 1;1;Angelika Hernitschek;7549;BK München 3;195;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;EPA München 1;2;Carolin Schulz;25714;BK München 3;171;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;7;4;EPA München 1;3;Anja Lieb;7534;BK München 3;195;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Bajuwaren München 1;0;Hans-Jürgen Glasl;7408;Donaubowler Regensburg 1;245;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Bajuwaren München 1;0;Team Total;0;Donaubowler Regensburg 1;731;3.0;False;True
25/26;3;2026-02-15;BayL;4;;8;0;Bajuwaren München 1;1;Dennis Lüthje;7600;Donaubowler Regensburg 1;145;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Bajuwaren München 1;2;Ralph Reichert;7416;Donaubowler Regensburg 1;186;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Bajuwaren München 1;3;Volker Lüthje;7601;Donaubowler Regensburg 1;155;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Donaubowler Regensburg 1;0;Christian Feller;16007;Bajuwaren München 1;170;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Donaubowler Regensburg 1;0;Team Total;0;Bajuwaren München 1;730;0.0;False;True
25/26;3;2026-02-15;BayL;4;;8;0;Donaubowler Regensburg 1;1;Dominik Seltmann;25604;Bajuwaren München 1;186;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Donaubowler Regensburg 1;2;Kurt Obermeier;7831;Bajuwaren München 1;170;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;0;Donaubowler Regensburg 1;3;Marco Hürdler;25271;Bajuwaren München 1;204;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Mainauenbowler Bayreuth Land 1;0;Ulrike Theisen;25478;Weiß Blau Unterföhring 1;128;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Mainauenbowler Bayreuth Land 1;0;Team Total;0;Weiß Blau Unterföhring 1;658;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;0;Mainauenbowler Bayreuth Land 1;1;Elke Söldner;7156;Weiß Blau Unterföhring 1;162;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Mainauenbowler Bayreuth Land 1;2;Marina Weiske;7154;Weiß Blau Unterföhring 1;198;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Mainauenbowler Bayreuth Land 1;3;Marion Bräutigam;7860;Weiß Blau Unterföhring 1;170;0.5;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Weiß Blau Unterföhring 1;0;Angelika Denz;7431;Mainauenbowler Bayreuth Land 1;167;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Weiß Blau Unterföhring 1;0;Team Total;0;Mainauenbowler Bayreuth Land 1;671;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;0;Weiß Blau Unterföhring 1;1;Gabriele Zehner;7551;Mainauenbowler Bayreuth Land 1;188;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Weiß Blau Unterföhring 1;2;Hannelore Dornacher;16414;Mainauenbowler Bayreuth Land 1;146;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;0;Weiß Blau Unterföhring 1;3;Petra Richter;21185;Mainauenbowler Bayreuth Land 1;170;0.5;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;BK München 3;0;Jessica Dozauer;7575;RW Lichtenhof 69 Stein 1;159;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;BK München 3;0;Team Total;0;RW Lichtenhof 69 Stein 1;677;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;1;BK München 3;1;Angela Laub;7576;RW Lichtenhof 69 Stein 1;146;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;BK München 3;2;Sabine Hinterwimmer;7578;RW Lichtenhof 69 Stein 1;181;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;BK München 3;3;Andrea Danzer;16879;RW Lichtenhof 69 Stein 1;191;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Bowlinghaus Bamberg 1;0;William Karl;16532;Schanzer Ingolstadt 1;202;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Bowlinghaus Bamberg 1;0;Team Total;0;Schanzer Ingolstadt 1;697;0.0;False;True
25/26;3;2026-02-15;BayL;4;;8;1;Bowlinghaus Bamberg 1;1;Bernd Trapphardt;16559;Schanzer Ingolstadt 1;195;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Bowlinghaus Bamberg 1;2;Jörg Röhlig;38041;Schanzer Ingolstadt 1;134;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Bowlinghaus Bamberg 1;3;Alexander Renner;16251;Schanzer Ingolstadt 1;166;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;RW Lichtenhof 69 Stein 1;0;Petra Martisko;7976;BK München 3;178;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;RW Lichtenhof 69 Stein 1;0;Team Total;0;BK München 3;585;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;1;RW Lichtenhof 69 Stein 1;1;Alexandra Wahl;25551;BK München 3;123;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;RW Lichtenhof 69 Stein 1;2;Peggy Müller-Vukovic;25704;BK München 3;139;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;1;RW Lichtenhof 69 Stein 1;3;Renate Hödl;7972;BK München 3;145;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Schanzer Ingolstadt 1;0;Oliver Schütze;38550;Bowlinghaus Bamberg 1;212;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Schanzer Ingolstadt 1;0;Team Total;0;Bowlinghaus Bamberg 1;753;3.0;False;True
25/26;3;2026-02-15;BayL;4;;8;1;Schanzer Ingolstadt 1;1;Thomas Hartl;38411;Bowlinghaus Bamberg 1;181;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Schanzer Ingolstadt 1;2;Markus Schmied;38361;Bowlinghaus Bamberg 1;192;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;1;Schanzer Ingolstadt 1;3;Jochen Spielvogel;7348;Bowlinghaus Bamberg 1;168;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;BC Comet Nürnberg;0;Jan Schwarz;7734;Werdenfels 1;183;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;BC Comet Nürnberg;0;Team Total;0;Werdenfels 1;857;3.0;False;True
25/26;3;2026-02-15;BayL;4;;8;2;BC Comet Nürnberg;1;Andreas Mittelmaier;16896;Werdenfels 1;215;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;BC Comet Nürnberg;2;Andreas Schick;7102;Werdenfels 1;241;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;BC Comet Nürnberg;3;Michael Schlundt;7725;Werdenfels 1;218;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;EPA München 1;0;Carolin Schulz;25714;Munich Mavericks 1;198;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;EPA München 1;0;Team Total;0;Munich Mavericks 1;728;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;2;EPA München 1;1;Angelika Hernitschek;7549;Munich Mavericks 1;177;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;EPA München 1;2;Elvira Kicker-Mihatsch;25798;Munich Mavericks 1;160;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;EPA München 1;3;Anja Lieb;7534;Munich Mavericks 1;193;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;Munich Mavericks 1;0;Christine Bilan;16426;EPA München 1;148;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;Munich Mavericks 1;0;Team Total;0;EPA München 1;707;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;2;Munich Mavericks 1;1;Wirtz Ute;7545;EPA München 1;145;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;Munich Mavericks 1;2;Franziska Liepsch;29670;EPA München 1;202;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;2;Munich Mavericks 1;3;Christiane Betz;7683;EPA München 1;212;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;Werdenfels 1;0;Maximilian Kammermeier;25822;BC Comet Nürnberg;190;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;Werdenfels 1;0;Team Total;0;BC Comet Nürnberg;801;0.0;False;True
25/26;3;2026-02-15;BayL;4;;8;2;Werdenfels 1;1;Michael Ring;7317;BC Comet Nürnberg;181;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;Werdenfels 1;2;Bruno Gärtner;25649;BC Comet Nürnberg;210;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;2;Werdenfels 1;3;Daniel Hellmich;7314;BC Comet Nürnberg;220;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BC EMAX Unterföhring 2;0;Ernst Blasits;25554;BK München 3;206;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BC EMAX Unterföhring 2;0;Team Total;0;BK München 3;749;0.0;False;True
25/26;3;2026-02-15;BayL;4;;8;3;BC EMAX Unterföhring 2;1;Robert Pirzer;7428;BK München 3;177;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BC EMAX Unterföhring 2;2;Günter Denz;16398;BK München 3;179;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BC EMAX Unterföhring 2;3;Marco Probst;7602;BK München 3;187;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BK München 3;0;Peter Börding;7593;BC EMAX Unterföhring 2;188;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BK München 3;0;Team Total;0;BC EMAX Unterföhring 2;755;3.0;False;True
25/26;3;2026-02-15;BayL;4;;8;3;BK München 3;1;Harald Laub;7597;BC EMAX Unterföhring 2;205;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BK München 3;2;Maximilian Hellmessen;16912;BC EMAX Unterföhring 2;151;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;3;BK München 3;3;Daniel Börding;7591;BC EMAX Unterföhring 2;211;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Highroller Rosenheim 1;0;Theresa Lindner;38458;Praetoria Regensburg 1;175;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Highroller Rosenheim 1;0;Team Total;0;Praetoria Regensburg 1;778;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;3;Highroller Rosenheim 1;1;Johanna Groll;25630;Praetoria Regensburg 1;240;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Highroller Rosenheim 1;2;Cornelia Auer;25298;Praetoria Regensburg 1;143;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Highroller Rosenheim 1;3;Bianka Schanze;38757;Praetoria Regensburg 1;220;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Praetoria Regensburg 1;0;Elisabeth Wölki;16170;Highroller Rosenheim 1;169;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Praetoria Regensburg 1;0;Team Total;0;Highroller Rosenheim 1;696;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;3;Praetoria Regensburg 1;1;Helene Schick;38931;Highroller Rosenheim 1;158;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Praetoria Regensburg 1;2;Regina Spieler;7903;Highroller Rosenheim 1;153;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;3;Praetoria Regensburg 1;3;Sabrina Schlundt;25751;Highroller Rosenheim 1;216;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;BK München 2;0;Monika Schott;16594;Phönix 03 Lauf 1;152;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;BK München 2;0;Team Total;0;Phönix 03 Lauf 1;626;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;4;BK München 2;1;Melanie Seeger;38350;Phönix 03 Lauf 1;160;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;BK München 2;2;Petra Waigel;7061;Phönix 03 Lauf 1;152;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;BK München 2;3;Nicole Schott;16595;Phönix 03 Lauf 1;162;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;Phönix 03 Lauf 1;0;Helga Kleim;7787;BK München 2;173;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;Phönix 03 Lauf 1;0;Team Total;0;BK München 2;740;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;8;4;Phönix 03 Lauf 1;1;Katharina Kulzer;38210;BK München 2;157;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;Phönix 03 Lauf 1;2;Christina Reichel;7786;BK München 2;206;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;8;4;Phönix 03 Lauf 1;3;Katharina Schuster;7801;BK München 2;204;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG DJK Rimpar 1;0;Michael Kreß;10622;SG Rottendorf 1;210;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG DJK Rimpar 1;0;Team Total;0;SG Rottendorf 1;782;3.0;False;True
25/26;3;2026-02-15;BayL;4;;8;4;SG DJK Rimpar 1;1;Henning Wunderlich;38018;SG Rottendorf 1;183;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG DJK Rimpar 1;2;Sebastian Boé;16287;SG Rottendorf 1;219;1.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG DJK Rimpar 1;3;Jan-Uwe Werder;16301;SG Rottendorf 1;170;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG Rottendorf 1;0;Alexander Scholz;16352;SG DJK Rimpar 1;161;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG Rottendorf 1;0;Team Total;0;SG DJK Rimpar 1;748;0.0;False;True
25/26;3;2026-02-15;BayL;4;;8;4;SG Rottendorf 1;1;Stefan Reichardt;16945;SG DJK Rimpar 1;181;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG Rottendorf 1;2;Christian Büttner;16862;SG DJK Rimpar 1;203;0.0;True;False
25/26;3;2026-02-15;BayL;4;;8;4;SG Rottendorf 1;3;Patrick Stemmler;16495;SG DJK Rimpar 1;203;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;Phönix 03 Lauf 1;0;Helga Kleim;7787;RW Lichtenhof 69 Stein 1;192;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;Phönix 03 Lauf 1;0;Team Total;0;RW Lichtenhof 69 Stein 1;691;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;9;0;Phönix 03 Lauf 1;1;Katharina Kulzer;38210;RW Lichtenhof 69 Stein 1;131;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;Phönix 03 Lauf 1;2;Christina Reichel;7786;RW Lichtenhof 69 Stein 1;177;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;Phönix 03 Lauf 1;3;Katharina Schuster;7801;RW Lichtenhof 69 Stein 1;191;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;RW Lichtenhof 69 Stein 1;0;Petra Martisko;7976;Phönix 03 Lauf 1;124;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;RW Lichtenhof 69 Stein 1;0;Team Total;0;Phönix 03 Lauf 1;564;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;9;0;RW Lichtenhof 69 Stein 1;1;Alexandra Wahl;25551;Phönix 03 Lauf 1;173;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;RW Lichtenhof 69 Stein 1;2;Peggy Müller-Vukovic;25704;Phönix 03 Lauf 1;146;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;0;RW Lichtenhof 69 Stein 1;3;Renate Hödl;7972;Phönix 03 Lauf 1;121;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;SG DJK Rimpar 1;0;Michael Kreß;10622;Schanzer Ingolstadt 1;207;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;SG DJK Rimpar 1;0;Team Total;0;Schanzer Ingolstadt 1;704;0.0;False;True
25/26;3;2026-02-15;BayL;4;;9;0;SG DJK Rimpar 1;1;Henning Wunderlich;38018;Schanzer Ingolstadt 1;168;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;SG DJK Rimpar 1;2;Sebastian Boé;16287;Schanzer Ingolstadt 1;170;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;SG DJK Rimpar 1;3;Jan-Uwe Werder;16301;Schanzer Ingolstadt 1;159;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;Schanzer Ingolstadt 1;0;Oliver Schütze;38550;SG DJK Rimpar 1;210;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;Schanzer Ingolstadt 1;0;Team Total;0;SG DJK Rimpar 1;736;3.0;False;True
25/26;3;2026-02-15;BayL;4;;9;0;Schanzer Ingolstadt 1;1;Thomas Hartl;38411;SG DJK Rimpar 1;141;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;Schanzer Ingolstadt 1;2;Markus Schmied;38361;SG DJK Rimpar 1;194;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;0;Schanzer Ingolstadt 1;3;Jochen Spielvogel;7348;SG DJK Rimpar 1;191;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;BK München 2;0;Monika Schott;16594;Highroller Rosenheim 1;181;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;BK München 2;0;Team Total;0;Highroller Rosenheim 1;685;0.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;9;1;BK München 2;1;Melanie Seeger;38350;Highroller Rosenheim 1;170;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;BK München 2;2;Petra Waigel;7061;Highroller Rosenheim 1;166;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;BK München 2;3;Nicole Schott;16595;Highroller Rosenheim 1;168;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;BK München 3;0;Georg Hinterwimmer;7867;SG Rottendorf 1;179;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;BK München 3;0;Team Total;0;SG Rottendorf 1;753;0.0;False;True
25/26;3;2026-02-15;BayL;4;;9;1;BK München 3;1;Harald Laub;7597;SG Rottendorf 1;187;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;BK München 3;2;Maximilian Hellmessen;16912;SG Rottendorf 1;236;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;BK München 3;3;Daniel Börding;7591;SG Rottendorf 1;151;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;Highroller Rosenheim 1;0;Theresa Lindner;38458;BK München 2;170;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;Highroller Rosenheim 1;0;Team Total;0;BK München 2;701;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;9;1;Highroller Rosenheim 1;1;Johanna Groll;25630;BK München 2;160;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;Highroller Rosenheim 1;2;Cornelia Auer;25298;BK München 2;192;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;1;Highroller Rosenheim 1;3;Bianka Schanze;38757;BK München 2;179;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;SG Rottendorf 1;0;Alexander Scholz;16352;BK München 3;154;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;SG Rottendorf 1;0;Team Total;0;BK München 3;755;3.0;False;True
25/26;3;2026-02-15;BayL;4;;9;1;SG Rottendorf 1;1;Stefan Reichardt;16945;BK München 3;179;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;SG Rottendorf 1;2;Christian Büttner;16862;BK München 3;226;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;1;SG Rottendorf 1;3;Patrick Stemmler;16495;BK München 3;196;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;BC EMAX Unterföhring 2;0;Ernst Blasits;25554;Bowlinghaus Bamberg 1;204;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;BC EMAX Unterföhring 2;0;Team Total;0;Bowlinghaus Bamberg 1;797;3.0;False;True
25/26;3;2026-02-15;BayL;4;;9;2;BC EMAX Unterföhring 2;1;Robert Pirzer;7428;Bowlinghaus Bamberg 1;194;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;BC EMAX Unterföhring 2;2;Günter Denz;16398;Bowlinghaus Bamberg 1;182;1.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;BC EMAX Unterföhring 2;3;Marco Probst;7602;Bowlinghaus Bamberg 1;217;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;BK München 3;0;Jessica Dozauer;7575;Praetoria Regensburg 1;156;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;BK München 3;0;Team Total;0;Praetoria Regensburg 1;637;3.0;False;True
25/26;3;2026-04-04;BAYL-F;4;;9;2;BK München 3;1;Angela Laub;7576;Praetoria Regensburg 1;168;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;BK München 3;2;Sabine Hinterwimmer;7578;Praetoria Regensburg 1;170;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;BK München 3;3;Andrea Danzer;16879;Praetoria Regensburg 1;143;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;Bowlinghaus Bamberg 1;0;William Karl;16532;BC EMAX Unterföhring 2;202;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;Bowlinghaus Bamberg 1;0;Team Total;0;BC EMAX Unterföhring 2;670;0.0;False;True
25/26;3;2026-02-15;BayL;4;;9;2;Bowlinghaus Bamberg 1;1;Bernd Trapphardt;16559;BC EMAX Unterföhring 2;154;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;Bowlinghaus Bamberg 1;2;Jörg Röhlig;38041;BC EMAX Unterföhring 2;145;0.0;True;False
25/26;3;2026-02-15;BayL;4;;9;2;Bowlinghaus Bamberg 1;3;Alexander Renner;16251;BC EMAX Unterföhring 2;169;0.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;Praetoria Regensburg 1;0;Elisabeth Wölki;16170;BK München 3;163;1.0;True;False
25/26;3;2026-04-04;BAYL-F;4;;9;2;Praetoria Regensburg 1;0;Team Total;0;BK München 3;627;0.0;False;True
