Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;3;Schanzer Ingolstadt 1;2;Tesinski Sebastian;38569;Bowlinghaus Bamberg 1;163;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;3;Schanzer Ingolstadt 1;2;Tesinski Sebastian;38569;BC Comet Nürnberg;193;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;3;Schanzer Ingolstadt 1;2;Klapper Michael;25024;BC EMAX Unterföhring 2;134;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;3;Schanzer Ingolstadt 1;2;Klapper Michael;25024;BK München 3;177;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;3;Schanzer Ingolstadt 1;2;Klapper Michael;25024;Bajuwaren München 1;188;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;Donaubowler Regensburg 1;166;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;BC EMAX Unterföhring 2;199;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;BK München 3;167;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;Bajuwaren München 1;211;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;Werdenfels 1;154;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;SG Rottendorf 1;147;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;SG DJK Rimpar 1;193;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;Bowlinghaus Bamberg 1;157;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;4;Schanzer Ingolstadt 1;3;Schmied Markus;38361;BC Comet Nürnberg;138;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;0;Schanzer Ingolstadt 1;0;Team Total;0;Donaubowler Regensburg 1;645;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;0;Schanzer Ingolstadt 1;0;Team Total;0;BC EMAX Unterföhring 2;681;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;0;Schanzer Ingolstadt 1;0;Team Total;0;BK München 3;723;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;0;Schanzer Ingolstadt 1;0;Team Total;0;Bajuwaren München 1;774;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;0;Schanzer Ingolstadt 1;0;Team Total;0;Werdenfels 1;668;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;0;Schanzer Ingolstadt 1;0;Team Total;0;SG Rottendorf 1;717;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;0;Schanzer Ingolstadt 1;0;Team Total;0;SG DJK Rimpar 1;730;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;0;Schanzer Ingolstadt 1;0;Team Total;0;Bowlinghaus Bamberg 1;655;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;0;Schanzer Ingolstadt 1;0;Team Total;0;BC Comet Nürnberg;694;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;1;Werdenfels 1;0;Kammermeier Maximilian;25822;BC EMAX Unterföhring 2;162;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;1;Werdenfels 1;0;Kammermeier Maximilian;25822;BC Comet Nürnberg;182;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;1;Werdenfels 1;0;Kammermeier Maximilian;25822;SG Rottendorf 1;224;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;1;Werdenfels 1;0;Kammermeier Maximilian;25822;SG DJK Rimpar 1;172;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;1;Werdenfels 1;0;Kammermeier Maximilian;25822;Schanzer Ingolstadt 1;191;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;1;Werdenfels 1;0;Kammermeier Maximilian;25822;Donaubowler Regensburg 1;164;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;1;Werdenfels 1;0;Kammermeier Maximilian;25822;Bowlinghaus Bamberg 1;173;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;1;Werdenfels 1;0;Kammermeier Maximilian;25822;Bajuwaren München 1;206;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;1;Werdenfels 1;0;Kammermeier Maximilian;25822;BK München 3;170;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;2;Werdenfels 1;1;Musiol Jan;25166;BC EMAX Unterföhring 2;156;0.5;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;2;Werdenfels 1;1;Musiol Jan;25166;BC Comet Nürnberg;153;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;2;Werdenfels 1;1;Musiol Jan;25166;SG Rottendorf 1;192;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;2;Werdenfels 1;1;Musiol Jan;25166;SG DJK Rimpar 1;182;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;2;Werdenfels 1;1;Auer Markus;25788;Schanzer Ingolstadt 1;167;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;2;Werdenfels 1;1;Auer Markus;25788;Donaubowler Regensburg 1;146;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;2;Werdenfels 1;1;Auer Markus;25788;Bowlinghaus Bamberg 1;158;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;2;Werdenfels 1;1;Auer Markus;25788;Bajuwaren München 1;150;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;2;Werdenfels 1;1;Auer Markus;25788;BK München 3;155;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;3;Werdenfels 1;2;Gärtner Bruno;25649;BC EMAX Unterföhring 2;143;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;3;Werdenfels 1;2;Gärtner Bruno;25649;BC Comet Nürnberg;165;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;3;Werdenfels 1;2;Gärtner Bruno;25649;SG Rottendorf 1;174;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;3;Werdenfels 1;2;Gärtner Bruno;25649;SG DJK Rimpar 1;179;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;3;Werdenfels 1;2;Gärtner Bruno;25649;Schanzer Ingolstadt 1;158;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;3;Werdenfels 1;2;Gärtner Bruno;25649;Donaubowler Regensburg 1;160;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;3;Werdenfels 1;2;Musiol Jan;25166;Bowlinghaus Bamberg 1;202;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;3;Werdenfels 1;2;Musiol Jan;25166;Bajuwaren München 1;135;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;3;Werdenfels 1;2;Musiol Jan;25166;BK München 3;167;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;4;Werdenfels 1;3;Hellmich Daniel;7314;BC EMAX Unterföhring 2;188;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;4;Werdenfels 1;3;Hellmich Daniel;7314;BC Comet Nürnberg;160;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;4;Werdenfels 1;3;Hellmich Daniel;7314;SG Rottendorf 1;248;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;4;Werdenfels 1;3;Hellmich Daniel;7314;SG DJK Rimpar 1;183;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;4;Werdenfels 1;3;Hellmich Daniel;7314;Schanzer Ingolstadt 1;247;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;4;Werdenfels 1;3;Hellmich Daniel;7314;Donaubowler Regensburg 1;179;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;4;Werdenfels 1;3;Hellmich Daniel;7314;Bowlinghaus Bamberg 1;166;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;4;Werdenfels 1;3;Hellmich Daniel;7314;Bajuwaren München 1;219;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;4;Werdenfels 1;3;Hellmich Daniel;7314;BK München 3;211;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;0;Werdenfels 1;0;Team Total;0;BC EMAX Unterföhring 2;649;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;0;Werdenfels 1;0;Team Total;0;BC Comet Nürnberg;660;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;0;Werdenfels 1;0;Team Total;0;SG Rottendorf 1;838;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;0;Werdenfels 1;0;Team Total;0;SG DJK Rimpar 1;716;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;0;Werdenfels 1;0;Team Total;0;Schanzer Ingolstadt 1;763;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;0;Werdenfels 1;0;Team Total;0;Donaubowler Regensburg 1;649;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;0;Werdenfels 1;0;Team Total;0;Bowlinghaus Bamberg 1;699;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;0;Werdenfels 1;0;Team Total;0;Bajuwaren München 1;710;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;0;Werdenfels 1;0;Team Total;0;BK München 3;703;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;1;Donaubowler Regensburg 1;0;Feller Christian;16007;Schanzer Ingolstadt 1;154;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;1;Donaubowler Regensburg 1;0;Feller Christian;16007;SG DJK Rimpar 1;150;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;1;Donaubowler Regensburg 1;0;Feller Christian;16007;Bowlinghaus Bamberg 1;214;0.5;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;1;Donaubowler Regensburg 1;0;Feller Christian;16007;SG Rottendorf 1;222;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;1;Donaubowler Regensburg 1;0;Feller Christian;16007;BC Comet Nürnberg;156;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;1;Donaubowler Regensburg 1;0;Feller Christian;16007;Werdenfels 1;191;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;1;Donaubowler Regensburg 1;0;Feller Christian;16007;BK München 3;160;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;1;Donaubowler Regensburg 1;0;Obermeier Kurt;7831;BC EMAX Unterföhring 2;156;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;1;Donaubowler Regensburg 1;0;Obermeier Kurt;7831;Bajuwaren München 1;180;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;Schanzer Ingolstadt 1;233;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;SG DJK Rimpar 1;160;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;Bowlinghaus Bamberg 1;191;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;SG Rottendorf 1;169;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;BC Comet Nürnberg;187;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;Werdenfels 1;193;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;BK München 3;175;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;BC EMAX Unterföhring 2;204;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;2;Donaubowler Regensburg 1;1;Seltmann Dominik;25604;Bajuwaren München 1;132;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;Schanzer Ingolstadt 1;170;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;SG DJK Rimpar 1;182;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;Bowlinghaus Bamberg 1;200;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;SG Rottendorf 1;160;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;BC Comet Nürnberg;158;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;Werdenfels 1;202;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;BK München 3;168;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;BC EMAX Unterföhring 2;172;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;3;Donaubowler Regensburg 1;2;Hartfeil Volkmar;7830;Bajuwaren München 1;185;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;Schanzer Ingolstadt 1;169;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;SG DJK Rimpar 1;174;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;Bowlinghaus Bamberg 1;168;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;BC Comet Nürnberg;219;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;Werdenfels 1;200;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;BK München 3;178;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;BC EMAX Unterföhring 2;266;1.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;4;Donaubowler Regensburg 1;3;Hürdler Marco;25271;Bajuwaren München 1;172;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;4;Donaubowler Regensburg 1;3;Obermeier Kurt;7831;SG Rottendorf 1;169;0.0;True;False
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;1;0;Donaubowler Regensburg 1;0;Team Total;0;Schanzer Ingolstadt 1;726;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;2;0;Donaubowler Regensburg 1;0;Team Total;0;SG DJK Rimpar 1;666;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;3;0;Donaubowler Regensburg 1;0;Team Total;0;Bowlinghaus Bamberg 1;773;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;4;0;Donaubowler Regensburg 1;0;Team Total;0;SG Rottendorf 1;720;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;5;0;Donaubowler Regensburg 1;0;Team Total;0;BC Comet Nürnberg;720;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;6;0;Donaubowler Regensburg 1;0;Team Total;0;Werdenfels 1;786;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;7;0;Donaubowler Regensburg 1;0;Team Total;0;BK München 3;681;0.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;8;0;Donaubowler Regensburg 1;0;Team Total;0;BC EMAX Unterföhring 2;798;3.0;False;True
25/26;1;2025-10-04;BayL;4;Superbowl Regensburg;9;0;Donaubowler Regensburg 1;0;Team Total;0;Bajuwaren München 1;669;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Kings Club Bayreuth Land 1;0;Budjoso Max;7228;RW Lichtenhof Stein 2;225;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Kings Club Bayreuth Land 1;0;Budjoso Max;7228;Castra Regina Regensburg 2;193;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Kings Club Bayreuth Land 1;0;Budjoso Max;7228;Eintracht Lauf 1;256;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Kings Club Bayreuth Land 1;0;Budjoso Max;7228;Donaubowler Regensburg 2;184;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Kings Club Bayreuth Land 1;0;Budjoso Max;7228;Mainauenbowler Bayreuth Land 2;211;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Kings Club Bayreuth Land 1;1;Hübner Patrick;25085;RW Lichtenhof Stein 2;189;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Kings Club Bayreuth Land 1;1;Hübner Patrick;25085;Castra Regina Regensburg 2;187;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Kings Club Bayreuth Land 1;1;Hübner Patrick;25085;Eintracht Lauf 1;172;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Kings Club Bayreuth Land 1;1;Hübner Patrick;25085;Donaubowler Regensburg 2;165;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Kings Club Bayreuth Land 1;1;Hübner Patrick;25085;Mainauenbowler Bayreuth Land 2;169;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Kings Club Bayreuth Land 1;2;Franke Tobias;38275;RW Lichtenhof Stein 2;189;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Kings Club Bayreuth Land 1;2;Franke Tobias;38275;Castra Regina Regensburg 2;176;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Kings Club Bayreuth Land 1;2;Franke Tobias;38275;Eintracht Lauf 1;168;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Kings Club Bayreuth Land 1;2;Franke Tobias;38275;Donaubowler Regensburg 2;159;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Kings Club Bayreuth Land 1;2;Franke Tobias;38275;Mainauenbowler Bayreuth Land 2;223;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Kings Club Bayreuth Land 1;3;Schuster Christian;7723;RW Lichtenhof Stein 2;155;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Kings Club Bayreuth Land 1;3;Schuster Christian;7723;Castra Regina Regensburg 2;231;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Kings Club Bayreuth Land 1;3;Schuster Christian;7723;Eintracht Lauf 1;184;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Kings Club Bayreuth Land 1;3;Schuster Christian;7723;Donaubowler Regensburg 2;155;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Kings Club Bayreuth Land 1;3;Schuster Christian;7723;Mainauenbowler Bayreuth Land 2;210;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;Kings Club Bayreuth Land 1;0;Team Total;0;RW Lichtenhof Stein 2;758;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;Kings Club Bayreuth Land 1;0;Team Total;0;Castra Regina Regensburg 2;787;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;Kings Club Bayreuth Land 1;0;Team Total;0;Eintracht Lauf 1;780;0.;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;Kings Club Bayreuth Land 1;0;Team Total;0;Donaubowler Regensburg 2;663;0.;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;Kings Club Bayreuth Land 1;0;Team Total;0;Mainauenbowler Bayreuth Land 2;813;3.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;RW Lichtenhof Stein 2;0;Körber Paul;7735;Kings Club Bayreuth Land 1;181;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;RW Lichtenhof Stein 2;0;Körber Paul;7735;Eintracht Lauf 1;168;0.;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;RW Lichtenhof Stein 2;0;Körber Paul;7735;Mainauenbowler Bayreuth Land 2;246;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;RW Lichtenhof Stein 2;0;Körber Paul;7735;Castra Regina Regensburg 2;156;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;RW Lichtenhof Stein 2;0;Körber Paul;7735;Donaubowler Regensburg 2;169;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;RW Lichtenhof Stein 2;1;Rupertinger Manfred;16641;Kings Club Bayreuth Land 1;171;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;RW Lichtenhof Stein 2;1;Rupertinger Manfred;16641;Eintracht Lauf 1;193;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;RW Lichtenhof Stein 2;1;Rupertinger Manfred;16641;Mainauenbowler Bayreuth Land 2;182;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;RW Lichtenhof Stein 2;1;Rupertinger Manfred;16641;Castra Regina Regensburg 2;166;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;RW Lichtenhof Stein 2;1;Rupertinger Manfred;16641;Donaubowler Regensburg 2;188;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;RW Lichtenhof Stein 2;2;Echtermeyer Ralph;7965;Kings Club Bayreuth Land 1;161;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;RW Lichtenhof Stein 2;2;Echtermeyer Ralph;7965;Eintracht Lauf 1;132;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;RW Lichtenhof Stein 2;2;Kotzerke Marcel;38947;Mainauenbowler Bayreuth Land 2;206;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;RW Lichtenhof Stein 2;2;Kotzerke Marcel;38947;Castra Regina Regensburg 2;159;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;RW Lichtenhof Stein 2;2;Kotzerke Marcel;38947;Donaubowler Regensburg 2;181;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;RW Lichtenhof Stein 2;3;Stöhr Jürgen;7738;Kings Club Bayreuth Land 1;163;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;RW Lichtenhof Stein 2;3;Stöhr Jürgen;7738;Eintracht Lauf 1;161;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;RW Lichtenhof Stein 2;3;Stöhr Jürgen;7738;Mainauenbowler Bayreuth Land 2;179;1.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;4;;RW Lichtenhof Stein 2;3;Stöhr Jürgen;7738;Castra Regina Regensburg 2;158;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;5;;RW Lichtenhof Stein 2;3;Stöhr Jürgen;7738;Donaubowler Regensburg 2;173;0.0;True;False
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;1;;RW Lichtenhof Stein 2;0;Team Total;0;Kings Club Bayreuth Land 1;676;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;2;;RW Lichtenhof Stein 2;0;Team Total;0;Eintracht Lauf 1;654;0.0;False;True
25/26;1;2025-10-05;BZOL N1;4;Dettelbach Extreme Bowlingarena;3;;RW Lichtenhof Stein 2;0;Team Total;0;Mainauenbowler Bayreuth Land 2;813;3.0;False;True
